"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"11","679","temperate.wetland","2004-01-01","2004-12-31","FALSE","1","Permanent wetlands, Lost Creek (US-Los)","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000983"", status = ""Submitted successfully"")","99000000983","list(workflow_id = ""99000000983"", status = c(""TRAIT  2021-10-29 06:32:16  2021-10-29 06:32:17  DONE  "", ""META  2021-10-29 06:32:17  2021-10-29 06:32:17  DONE  "", ""CONFIG  2021-10-29 06:32:17  2021-10-29 06:32:18  DONE  "", ""MODEL  2021-10-29 06:32:18  2021-10-29 06:32:28  DONE  "", ""OUTPUT  2021-10-29 06:32:28  2021-10-29 06:32:28  DONE  "", ""ENSEMBLE  2021-10-29 06:32:28  2021-10-29 06:32:28  DONE  "", ""FINISHED  2021-10-29 06:32:28  2021-10-29 06:32:28  DONE  ""))","FINISHED  2021-10-29 06:32:28  2021-10-29 06:32:28  DONE  ","TRUE","SIPNET","Lost Creek LCR (US-Los)","CRUNCEP"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000984"", status = ""Submitted successfully"")","99000000984","list(workflow_id = ""99000000984"", status = c(""TRAIT  2021-10-29 06:32:33  2021-10-29 06:32:34  DONE  "", ""META  2021-10-29 06:32:34  2021-10-29 06:32:34  DONE  "", ""CONFIG  2021-10-29 06:32:34  2021-10-29 06:32:35  DONE  "", ""MODEL  2021-10-29 06:32:35  2021-10-29 06:32:45  DONE  "", ""OUTPUT  2021-10-29 06:32:45  2021-10-29 06:32:45  DONE  "", ""ENSEMBLE  2021-10-29 06:32:45  2021-10-29 06:32:46  DONE  "", ""FINISHED  2021-10-29 06:32:46  2021-10-29 06:32:46  DONE  ""))","FINISHED  2021-10-29 06:32:46  2021-10-29 06:32:46  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000985"", status = ""Submitted successfully"")","99000000985","list(workflow_id = ""99000000985"", status = c(""TRAIT  2021-10-29 06:32:50  2021-10-29 06:32:51  DONE  "", ""META  2021-10-29 06:32:51  2021-10-29 06:32:51  DONE  "", ""CONFIG  2021-10-29 06:32:51  2021-10-29 06:32:52  DONE  "", ""MODEL  2021-10-29 06:32:52  2021-10-29 06:33:02  DONE  "", ""OUTPUT  2021-10-29 06:33:02  2021-10-29 06:33:02  DONE  "", ""ENSEMBLE  2021-10-29 06:33:02  2021-10-29 06:33:02  DONE  "", ""FINISHED  2021-10-29 06:33:02  2021-10-29 06:33:02  DONE  ""))","FINISHED  2021-10-29 06:33:02  2021-10-29 06:33:02  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000000986"", status = ""Submitted successfully"")","99000000986","list(workflow_id = ""99000000986"", status = ""  2021-10-29 06:33:08  ERROR  "")","  2021-10-29 06:33:08  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000000987"", status = ""Submitted successfully"")","99000000987","list(workflow_id = ""99000000987"", status = ""  2021-10-29 06:33:11  ERROR  "")","  2021-10-29 06:33:11  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000000988"", status = ""Submitted successfully"")","99000000988","list(workflow_id = ""99000000988"", status = ""  2021-10-29 06:33:15  ERROR  "")","  2021-10-29 06:33:15  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000000989"", status = ""Submitted successfully"")","99000000989","list(workflow_id = ""99000000989"", status = ""  2021-10-29 06:35:30  ERROR  "")","  2021-10-29 06:35:30  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000000990"", status = ""Submitted successfully"")","99000000990","list(workflow_id = ""99000000990"", status = ""  2021-10-29 06:35:34  ERROR  "")","  2021-10-29 06:35:34  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000991"", status = ""Submitted successfully"")","99000000991","list(workflow_id = ""99000000991"", status = c(""TRAIT  2021-10-29 06:35:38  2021-10-29 06:35:39  DONE  "", ""META  2021-10-29 06:35:39  2021-10-29 06:35:39  DONE  "", ""CONFIG  2021-10-29 06:35:39  2021-10-29 06:35:40  DONE  "", ""MODEL  2021-10-29 06:35:40  2021-10-29 06:36:40  ERROR  ""))","MODEL  2021-10-29 06:35:40  2021-10-29 06:36:40  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000992"", status = ""Submitted successfully"")","99000000992","list(workflow_id = ""99000000992"", status = c(""TRAIT  2021-10-29 06:36:44  2021-10-29 06:36:45  DONE  "", ""META  2021-10-29 06:36:45  2021-10-29 06:36:45  DONE  "", ""CONFIG  2021-10-29 06:36:45  2021-10-29 06:36:46  DONE  "", ""MODEL  2021-10-29 06:36:46  2021-10-29 06:37:36  ERROR  ""))","MODEL  2021-10-29 06:36:46  2021-10-29 06:37:36  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000993"", status = ""Submitted successfully"")","99000000993","list(workflow_id = ""99000000993"", status = c(""TRAIT  2021-10-29 06:37:40  2021-10-29 06:37:41  DONE  "", ""META  2021-10-29 06:37:41  2021-10-29 06:37:41  DONE  "", ""CONFIG  2021-10-29 06:37:41  2021-10-29 06:37:42  DONE  "", ""MODEL  2021-10-29 06:37:42  2021-10-29 06:38:42  ERROR  ""))","MODEL  2021-10-29 06:37:42  2021-10-29 06:38:42  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000994"", status = ""Submitted successfully"")","99000000994","list(workflow_id = ""99000000994"", status = c(""TRAIT  2021-10-29 06:38:46  2021-10-29 06:38:47  DONE  "", ""META  2021-10-29 06:38:47  2021-10-29 06:38:47  DONE  "", ""CONFIG  2021-10-29 06:38:47  2021-10-29 06:38:48  DONE  "", ""MODEL  2021-10-29 06:38:48  2021-10-29 06:39:38  ERROR  ""))","MODEL  2021-10-29 06:38:48  2021-10-29 06:39:38  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000995"", status = ""Submitted successfully"")","99000000995","list(workflow_id = ""99000000995"", status = c(""TRAIT  2021-10-29 06:39:42  2021-10-29 06:39:43  DONE  "", ""META  2021-10-29 06:39:43  2021-10-29 06:39:43  DONE  "", ""CONFIG  2021-10-29 06:39:43  2021-10-29 06:39:44  DONE  "", ""MODEL  2021-10-29 06:39:44  2021-10-29 06:40:34  ERROR  ""))","MODEL  2021-10-29 06:39:44  2021-10-29 06:40:34  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000996"", status = ""Submitted successfully"")","99000000996","list(workflow_id = ""99000000996"", status = c(""TRAIT  2021-10-29 06:40:38  2021-10-29 06:40:42  DONE  "", ""META  2021-10-29 06:40:42  2021-10-29 06:40:42  DONE  "", ""CONFIG  2021-10-29 06:40:42  2021-10-29 06:40:45  DONE  "", ""MODEL  2021-10-29 06:40:45  2021-10-29 06:50:26  ERROR  ""))","MODEL  2021-10-29 06:40:45  2021-10-29 06:50:26  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000997"", status = ""Submitted successfully"")","99000000997","list(workflow_id = ""99000000997"", status = c(""TRAIT  2021-10-29 06:50:30  2021-10-29 06:50:34  DONE  "", ""META  2021-10-29 06:50:34  2021-10-29 06:50:34  DONE  "", ""CONFIG  2021-10-29 06:50:34  2021-10-29 06:50:37  DONE  "", ""MODEL  2021-10-29 06:50:37  2021-10-29 06:51:37  ERROR  ""))","MODEL  2021-10-29 06:50:37  2021-10-29 06:51:37  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000998"", status = ""Submitted successfully"")","99000000998","list(workflow_id = ""99000000998"", status = ""  2021-10-29 06:51:43  ERROR  "")","  2021-10-29 06:51:43  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000999"", status = ""Submitted successfully"")","99000000999","list(workflow_id = ""99000000999"", status = c(""TRAIT  2021-10-29 06:51:47  2021-10-29 06:51:48  DONE  "", ""META  2021-10-29 06:51:48  2021-10-29 06:51:48  DONE  "", ""CONFIG  2021-10-29 06:51:48  2021-10-29 06:51:49  DONE  "", ""MODEL  2021-10-29 06:51:49""))","MODEL  2021-10-29 06:51:49","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
