"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"11","679","temperate.wetland","2004-01-01","2004-12-31","FALSE","1","Permanent wetlands, Lost Creek (US-Los)","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000015265"", status = ""Submitted successfully"")","99000015265","list(workflow_id = ""99000015265"", status = c(""TRAIT  2022-07-23 06:17:45  2022-07-23 06:17:45  DONE  "", ""META  2022-07-23 06:17:45  2022-07-23 06:17:45  DONE  "", ""CONFIG  2022-07-23 06:17:45  2022-07-23 06:17:47  DONE  "", ""MODEL  2022-07-23 06:17:47  2022-07-23 06:17:57  DONE  "", ""OUTPUT  2022-07-23 06:17:57  2022-07-23 06:17:57  DONE  "", ""ENSEMBLE  2022-07-23 06:17:57  2022-07-23 06:17:57  DONE  "", ""FINISHED  2022-07-23 06:17:57  2022-07-23 06:17:57  DONE  ""))","FINISHED  2022-07-23 06:17:57  2022-07-23 06:17:57  DONE  ","TRUE","SIPNET","Lost Creek LCR (US-Los)","CRUNCEP"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000015266"", status = ""Submitted successfully"")","99000015266","list(workflow_id = ""99000015266"", status = c(""TRAIT  2022-07-23 06:18:01  2022-07-23 06:18:02  DONE  "", ""META  2022-07-23 06:18:02  2022-07-23 06:18:02  DONE  "", ""CONFIG  2022-07-23 06:18:02  2022-07-23 06:18:04  DONE  "", ""MODEL  2022-07-23 06:18:04  2022-07-23 06:18:14  DONE  "", ""OUTPUT  2022-07-23 06:18:14  2022-07-23 06:18:14  DONE  "", ""ENSEMBLE  2022-07-23 06:18:14  2022-07-23 06:18:14  DONE  "", ""FINISHED  2022-07-23 06:18:14  2022-07-23 06:18:14  DONE  ""))","FINISHED  2022-07-23 06:18:14  2022-07-23 06:18:14  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000015267"", status = ""Submitted successfully"")","99000015267","list(workflow_id = ""99000015267"", status = c(""TRAIT  2022-07-23 06:18:19  2022-07-23 06:18:20  DONE  "", ""META  2022-07-23 06:18:20  2022-07-23 06:18:20  DONE  "", ""CONFIG  2022-07-23 06:18:20  2022-07-23 06:18:21  DONE  "", ""MODEL  2022-07-23 06:18:21  2022-07-23 06:18:31  DONE  "", ""OUTPUT  2022-07-23 06:18:31  2022-07-23 06:18:31  DONE  "", ""ENSEMBLE  2022-07-23 06:18:31  2022-07-23 06:18:32  DONE  "", ""FINISHED  2022-07-23 06:18:32  2022-07-23 06:18:32  DONE  ""))","FINISHED  2022-07-23 06:18:32  2022-07-23 06:18:32  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000015268"", status = ""Submitted successfully"")","99000015268","list(workflow_id = ""99000015268"", status = c(""TRAIT  2022-07-23 06:18:36  2022-07-23 06:18:37  DONE  "", ""META  2022-07-23 06:18:37  2022-07-23 06:18:37  DONE  "", ""CONFIG  2022-07-23 06:18:37  2022-07-23 06:18:38  DONE  "", ""MODEL  2022-07-23 06:18:38  2022-07-23 06:18:49  DONE  "", ""OUTPUT  2022-07-23 06:18:49  2022-07-23 06:18:49  DONE  "", ""ENSEMBLE  2022-07-23 06:18:49  2022-07-23 06:18:53  DONE  "", ""FINISHED  2022-07-23 06:18:53  2022-07-23 06:18:53  DONE  ""))","FINISHED  2022-07-23 06:18:53  2022-07-23 06:18:53  DONE  ","TRUE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000015269"", status = ""Submitted successfully"")","99000015269","list(workflow_id = ""99000015269"", status = ""  2022-07-23 06:18:57  ERROR  "")","  2022-07-23 06:18:57  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000015270"", status = ""Submitted successfully"")","99000015270","list(workflow_id = ""99000015270"", status = ""  2022-07-23 06:19:02  ERROR  "")","  2022-07-23 06:19:02  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000015271"", status = ""Submitted successfully"")","99000015271","list(workflow_id = ""99000015271"", status = ""  2022-07-23 06:21:18  ERROR  "")","  2022-07-23 06:21:18  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000015272"", status = ""Submitted successfully"")","99000015272","list(workflow_id = ""99000015272"", status = ""  2022-07-23 06:21:23  ERROR  "")","  2022-07-23 06:21:23  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015273"", status = ""Submitted successfully"")","99000015273","list(workflow_id = ""99000015273"", status = c(""TRAIT  2022-07-23 06:21:27  2022-07-23 06:21:28  DONE  "", ""META  2022-07-23 06:21:28  2022-07-23 06:21:28  DONE  "", ""CONFIG  2022-07-23 06:21:28  2022-07-23 06:21:30  ERROR  ""))","CONFIG  2022-07-23 06:21:28  2022-07-23 06:21:30  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015274"", status = ""Submitted successfully"")","99000015274","list(workflow_id = ""99000015274"", status = c(""TRAIT  2022-07-23 06:21:34  2022-07-23 06:21:35  DONE  "", ""META  2022-07-23 06:21:35  2022-07-23 06:21:35  DONE  "", ""CONFIG  2022-07-23 06:21:35  2022-07-23 06:21:36  ERROR  ""))","CONFIG  2022-07-23 06:21:35  2022-07-23 06:21:36  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015275"", status = ""Submitted successfully"")","99000015275","list(workflow_id = ""99000015275"", status = c(""TRAIT  2022-07-23 06:21:40  2022-07-23 06:21:41  DONE  "", ""META  2022-07-23 06:21:41  2022-07-23 06:21:41  DONE  "", ""CONFIG  2022-07-23 06:21:41  2022-07-23 06:21:43  ERROR  ""))","CONFIG  2022-07-23 06:21:41  2022-07-23 06:21:43  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015276"", status = ""Submitted successfully"")","99000015276","list(workflow_id = ""99000015276"", status = c(""TRAIT  2022-07-23 06:21:47  2022-07-23 06:21:48  DONE  "", ""META  2022-07-23 06:21:48  2022-07-23 06:21:48  DONE  "", ""CONFIG  2022-07-23 06:21:48  2022-07-23 06:21:49  ERROR  ""))","CONFIG  2022-07-23 06:21:48  2022-07-23 06:21:49  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015277"", status = ""Submitted successfully"")","99000015277","list(workflow_id = ""99000015277"", status = c(""TRAIT  2022-07-23 06:21:53  2022-07-23 06:21:54  DONE  "", ""META  2022-07-23 06:21:54  2022-07-23 06:21:54  DONE  "", ""CONFIG  2022-07-23 06:21:54  2022-07-23 06:21:55  ERROR  ""))","CONFIG  2022-07-23 06:21:54  2022-07-23 06:21:55  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015278"", status = ""Submitted successfully"")","99000015278","list(workflow_id = ""99000015278"", status = c(""TRAIT  2022-07-23 06:21:59  2022-07-23 06:22:03  DONE  "", ""META  2022-07-23 06:22:03  2022-07-23 06:22:03  DONE  "", ""CONFIG  2022-07-23 06:22:03  2022-07-23 06:22:06  ERROR  ""))","CONFIG  2022-07-23 06:22:03  2022-07-23 06:22:06  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015279"", status = ""Submitted successfully"")","99000015279","list(workflow_id = ""99000015279"", status = c(""TRAIT  2022-07-23 06:22:10  2022-07-23 06:22:14  DONE  "", ""META  2022-07-23 06:22:14  2022-07-23 06:22:14  DONE  "", ""CONFIG  2022-07-23 06:22:14  2022-07-23 06:22:17  ERROR  ""))","CONFIG  2022-07-23 06:22:14  2022-07-23 06:22:17  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000015280"", status = ""Submitted successfully"")","99000015280","list(workflow_id = ""99000015280"", status = ""  2022-07-23 06:22:23  ERROR  "")","  2022-07-23 06:22:23  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000015281"", status = ""Submitted successfully"")","99000015281","list(workflow_id = ""99000015281"", status = c(""TRAIT  2022-07-23 06:22:27  2022-07-23 06:22:28  DONE  "", ""META  2022-07-23 06:22:28  2022-07-23 06:22:28  DONE  "", ""CONFIG  2022-07-23 06:22:28""))","CONFIG  2022-07-23 06:22:28","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
