"","site_id","pfts","start_date","end_date","sensitivity.analysis","ensemble_size","notes","model_id","inputs","workflow_list_mods","submit","workflow_id","status","stage","success_status","model_name","site_name","met"
"11","679","temperate.wetland","2004-01-01","2004-12-31","FALSE","1","Permanent wetlands, Lost Creek (US-Los)","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000173"", status = ""Submitted successfully"")","99000000173","list(workflow_id = ""99000000173"", status = c(""TRAIT  2021-10-14 06:32:36  2021-10-14 06:32:37  DONE  "", ""META  2021-10-14 06:32:37  2021-10-14 06:32:37  DONE  "", ""CONFIG  2021-10-14 06:32:37  2021-10-14 06:32:37  DONE  "", ""MODEL  2021-10-14 06:32:37  2021-10-14 06:32:47  DONE  "", ""OUTPUT  2021-10-14 06:32:47  2021-10-14 06:32:48  DONE  "", ""ENSEMBLE  2021-10-14 06:32:48  2021-10-14 06:32:48  DONE  "", ""FINISHED  2021-10-14 06:32:48  2021-10-14 06:32:48  DONE  ""))","FINISHED  2021-10-14 06:32:48  2021-10-14 06:32:48  DONE  ","TRUE","SIPNET","Lost Creek LCR (US-Los)","CRUNCEP"
"12","591","tundra.grasses","2004-01-01","2004-12-31","FALSE","1","Tundra, Arctic Long-Term Ecological Research (LTER) Toolik Lake","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000174"", status = ""Submitted successfully"")","99000000174","list(workflow_id = ""99000000174"", status = c(""TRAIT  2021-10-14 06:32:52  2021-10-14 06:32:53  DONE  "", ""META  2021-10-14 06:32:53  2021-10-14 06:32:53  DONE  "", ""CONFIG  2021-10-14 06:32:53  2021-10-14 06:32:53  DONE  "", ""MODEL  2021-10-14 06:32:53  2021-10-14 06:33:04  DONE  "", ""OUTPUT  2021-10-14 06:33:04  2021-10-14 06:33:04  DONE  "", ""ENSEMBLE  2021-10-14 06:33:04  2021-10-14 06:33:04  DONE  "", ""FINISHED  2021-10-14 06:33:04  2021-10-14 06:33:04  DONE  ""))","FINISHED  2021-10-14 06:33:04  2021-10-14 06:33:04  DONE  ","TRUE","SIPNET","Arctic Long-Term Ecological Research (LTER)","CRUNCEP"
"13","76","semiarid.grassland","2004-01-01","2004-12-31","FALSE","1","Agriculture, EBI Energy Farm","1000000014","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000175"", status = ""Submitted successfully"")","99000000175","list(workflow_id = ""99000000175"", status = c(""TRAIT  2021-10-14 06:33:08  2021-10-14 06:33:08  DONE  "", ""META  2021-10-14 06:33:08  2021-10-14 06:33:08  DONE  "", ""CONFIG  2021-10-14 06:33:08  2021-10-14 06:33:09  DONE  "", ""MODEL  2021-10-14 06:33:09  2021-10-14 06:33:19  DONE  "", ""OUTPUT  2021-10-14 06:33:19  2021-10-14 06:33:19  DONE  "", ""ENSEMBLE  2021-10-14 06:33:19  2021-10-14 06:33:20  DONE  "", ""FINISHED  2021-10-14 06:33:20  2021-10-14 06:33:20  DONE  ""))","FINISHED  2021-10-14 06:33:20  2021-10-14 06:33:20  DONE  ","TRUE","SIPNET","EBI Energy farm","CRUNCEP"
"14","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""AmerifluxLBL""))","list()","list(workflow_id = ""99000000176"", status = ""Submitted successfully"")","99000000176","list(workflow_id = ""99000000176"", status = ""  2021-10-14 06:33:25  ERROR  "")","  2021-10-14 06:33:25  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"15","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""FLUXNET2015""))","list()","list(workflow_id = ""99000000177"", status = ""Submitted successfully"")","99000000177","list(workflow_id = ""99000000177"", status = ""  2021-10-14 06:33:28  ERROR  "")","  2021-10-14 06:33:28  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"16","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""NARR""))","list()","list(workflow_id = ""99000000178"", status = ""Submitted successfully"")","99000000178","list(workflow_id = ""99000000178"", status = ""  2021-10-14 06:33:32  ERROR  "")","  2021-10-14 06:33:32  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"17","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""GFDL""))","list()","list(workflow_id = ""99000000179"", status = ""Submitted successfully"")","99000000179","list(workflow_id = ""99000000179"", status = ""  2021-10-14 06:35:47  ERROR  "")","  2021-10-14 06:35:47  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"18","772","temperate.coniferous","2004-01-01","2004-12-31","FALSE","1","Niwot Ridge","1000000014","list(met = list(source = ""ERA5""))","list()","list(workflow_id = ""99000000180"", status = ""Submitted successfully"")","99000000180","list(workflow_id = ""99000000180"", status = ""  2021-10-14 06:35:50  ERROR  "")","  2021-10-14 06:35:50  ERROR  ","FALSE","SIPNET","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"19","758","temperate.Early_Hardwood","2004-06-01","2004-09-30","FALSE","1","Early hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000181"", status = ""Submitted successfully"")","99000000181","list(workflow_id = ""99000000181"", status = c(""TRAIT  2021-10-14 06:35:54  2021-10-14 06:35:55  DONE  "", ""META  2021-10-14 06:35:55  2021-10-14 06:35:55  DONE  "", ""CONFIG  2021-10-14 06:35:55  2021-10-14 06:35:56  DONE  "", ""MODEL  2021-10-14 06:35:56  2021-10-14 06:36:56  ERROR  ""))","MODEL  2021-10-14 06:35:56  2021-10-14 06:36:56  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"20","758","temperate.North_Mid_Hardwood","2004-06-01","2004-09-30","FALSE","1","Mid hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000182"", status = ""Submitted successfully"")","99000000182","list(workflow_id = ""99000000182"", status = c(""TRAIT  2021-10-14 06:37:00  2021-10-14 06:37:01  DONE  "", ""META  2021-10-14 06:37:01  2021-10-14 06:37:01  DONE  "", ""CONFIG  2021-10-14 06:37:01  2021-10-14 06:37:02  DONE  "", ""MODEL  2021-10-14 06:37:02  2021-10-14 06:37:42  ERROR  ""))","MODEL  2021-10-14 06:37:02  2021-10-14 06:37:42  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"21","758","temperate.Late_Hardwood","2004-06-01","2004-09-30","FALSE","1","Late hardwood, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000183"", status = ""Submitted successfully"")","99000000183","list(workflow_id = ""99000000183"", status = c(""TRAIT  2021-10-14 06:37:46  2021-10-14 06:37:47  DONE  "", ""META  2021-10-14 06:37:47  2021-10-14 06:37:47  DONE  "", ""CONFIG  2021-10-14 06:37:47  2021-10-14 06:37:48  DONE  "", ""MODEL  2021-10-14 06:37:48  2021-10-14 06:38:48  ERROR  ""))","MODEL  2021-10-14 06:37:48  2021-10-14 06:38:48  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"22","758","temperate.Late_Conifer","2004-06-01","2004-09-30","FALSE","1","Late conifer, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000184"", status = ""Submitted successfully"")","99000000184","list(workflow_id = ""99000000184"", status = c(""TRAIT  2021-10-14 06:38:52  2021-10-14 06:38:53  DONE  "", ""META  2021-10-14 06:38:53  2021-10-14 06:38:53  DONE  "", ""CONFIG  2021-10-14 06:38:53  2021-10-14 06:38:54  DONE  "", ""MODEL  2021-10-14 06:38:54  2021-10-14 06:39:44  ERROR  ""))","MODEL  2021-10-14 06:38:54  2021-10-14 06:39:44  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"23","758","temperate.Northern_Pine","2004-06-01","2004-09-30","FALSE","1","Pine, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000185"", status = ""Submitted successfully"")","99000000185","list(workflow_id = ""99000000185"", status = c(""TRAIT  2021-10-14 06:39:48  2021-10-14 06:39:49  DONE  "", ""META  2021-10-14 06:39:49  2021-10-14 06:39:49  DONE  "", ""CONFIG  2021-10-14 06:39:49  2021-10-14 06:39:50  DONE  "", ""MODEL  2021-10-14 06:39:50  2021-10-14 06:40:40  ERROR  ""))","MODEL  2021-10-14 06:39:50  2021-10-14 06:40:40  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"24","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2009-11-30","FALSE","1","Multi-PFT, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""CRUNCEP""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000186"", status = ""Submitted successfully"")","99000000186","list(workflow_id = ""99000000186"", status = c(""TRAIT  2021-10-14 06:40:44  2021-10-14 06:40:48  DONE  "", ""META  2021-10-14 06:40:48  2021-10-14 06:40:48  DONE  "", ""CONFIG  2021-10-14 06:40:48  2021-10-14 06:40:51  DONE  "", ""MODEL  2021-10-14 06:40:51  2021-10-14 06:50:21  ERROR  ""))","MODEL  2021-10-14 06:40:51  2021-10-14 06:50:21  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
"25","758","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","Multi-PFT example, Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000001","list(met = list(source = ""MERRA""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000187"", status = ""Submitted successfully"")","99000000187","list(workflow_id = ""99000000187"", status = c(""TRAIT  2021-10-14 06:50:26  2021-10-14 06:50:30  DONE  "", ""META  2021-10-14 06:50:30  2021-10-14 06:50:30  DONE  "", ""CONFIG  2021-10-14 06:50:30  2021-10-14 06:50:33  DONE  "", ""MODEL  2021-10-14 06:50:33  2021-10-14 06:51:33  ERROR  ""))","MODEL  2021-10-14 06:50:33  2021-10-14 06:51:33  ERROR  ","FALSE","ED2.2","Harvard Forest EMS Tower/HFR1 (US-Ha1)","MERRA"
"26","772","c(""temperate.Early_Hardwood"", ""temperate.North_Mid_Hardwood"", ""temperate.Late_Hardwood"", ""temperate.Northern_Pine"", ""temperate.Late_Conifer"")","2004-06-01","2004-09-30","FALSE","1","ED2 Niwot Ridge, multi-PFT","5000000001","list(met = list(source = ""AmerifluxLBL""), lu = list(id = 294), thsum = list(id = 295), veg = list(id = 296), soil = list(id = 297))","list(model = list(phenol.scheme = 0, ed_misc = list(output_month = 12), edin = ""ED2IN.r2.2.0""))","list(workflow_id = ""99000000188"", status = ""Submitted successfully"")","99000000188","list(workflow_id = ""99000000188"", status = ""  2021-10-14 06:51:38  ERROR  "")","  2021-10-14 06:51:38  ERROR  ","FALSE","ED2.2","Niwot Ridge Forest/LTER NWT1 (US-NR1)","AmerifluxLBL"
"27","758","broadleaf_evergreen_forest","2004-01-01","2004-12-31","FALSE","1","Deciduous broadleaf forest , Harvard Forest EMS Tower/HFR1 (US-Ha1)","5000000004","list(met = list(source = ""CRUNCEP""))","list()","list(workflow_id = ""99000000189"", status = ""Submitted successfully"")","99000000189","list(workflow_id = ""99000000189"", status = c(""TRAIT  2021-10-14 06:51:42  2021-10-14 06:51:42  DONE  "", ""META  2021-10-14 06:51:42  2021-10-14 06:51:42  DONE  "", ""CONFIG  2021-10-14 06:51:42  2021-10-14 06:51:43  DONE  "", ""MODEL  2021-10-14 06:51:43""))","MODEL  2021-10-14 06:51:43","FALSE","MAESPA","Harvard Forest EMS Tower/HFR1 (US-Ha1)","CRUNCEP"
